CBS/A
TI/A
NMT^E/CL
CIG/C
MKC/V
C/WS/A
C/WS/B
BAC/WS/A
RDS/B
BWL/A
RDS/A
BIOA/WS
BAC/WS/B
WBS/WS
PNC/WS
VLY/WS
NMT^F/CL
LNC/WS
HEI/A
KODK/WS/A
TAP/A
CMA/WS
KMI/WS
REN/WS
EBR/B
BF/B
BF/A
LGL/WS
AGM/A
STZ/B
COF/WS
BRK/B
NMT^C/CL
AIG/WS
PRIS/B
CRMD/WS
GTN/A
BRK/A
CVM/WS
STI/WS/B
STI/WS/A
TRC/WS
WSO/B
TCB/WS
NMT^D/CL
HVT/A
CRD/B
CRD/A
GEF/B
FCE/A
LEN/B
FCE/B
VALE/P
FPP/WS
HIG/WS
MOG/B
MOG/A
GM/WS/C
GM/WS/B
GM/WS/A
HUB/A
HUB/B
CDE/WS
MDGN/WS
DYN/WS
OIBR/C
JW/B
JW/A
IGC/WS
WFC/WS
DDF/WD
SEMG/WS
JPM/WS
GRP/U
BIO/B
WY/WD
PBR/A
AKO/A
AKO/B
KODK/WS
MTB/WS
CBS/A
TI/A
MKC/V
NMT^E/CL
CIG/C
C/WS/A
BAC/WS/B
BAC/WS/A
RDS/A
C/WS/B
RDS/B
BWL/A
BIOA/WS
WBS/WS
PNC/WS
VLY/WS
NMT^F/CL
LNC/WS
HEI/A
KODK/WS/A
TAP/A
CMA/WS
KMI/WS
BF/A
REN/WS
LGL/WS
BF/B
AGM/A
STZ/B
COF/WS
EBR/B
BRK/B
NMT^C/CL
AIG/WS
PRIS/B
CRMD/WS
GTN/A
BRK/A
CVM/WS
STI/WS/B
STI/WS/A
TRC/WS
WSO/B
NMT^D/CL
TCB/WS
HVT/A
CRD/A
CRD/B
FCE/A
GEF/B
FCE/B
LEN/B
VALE/P
HIG/WS
FPP/WS
MOG/B
MOG/A
GM/WS/C
GM/WS/A
GM/WS/B
HUB/A
HUB/B
CDE/WS
MDGN/WS
DYN/WS
OIBR/C
JW/A
JW/B
IGC/WS
DDF/WD
WFC/WS
SEMG/WS
JPM/WS
BIO/B
GRP/U
WY/WD
AKO/B
PBR/A
KODK/WS
AKO/A
CBS/A
TI/A
NMT^E/CL
MKC/V
CIG/C
C/WS/B
C/WS/A
BAC/WS/B
BAC/WS/A
RDS/A
RDS/B
BWL/A
BIOA/WS
MTB/WS
WBS/WS
PNC/WS
VLY/WS
NMT^F/CL
LNC/WS
HEI/A
TAP/A
KODK/WS/A
CMA/WS
KMI/WS
LGL/WS
BF/A
REN/WS
EBR/B
BF/B
AGM/A
STZ/B
COF/WS
BRK/B
NMT^C/CL
AIG/WS
PRIS/B
CRMD/WS
GTN/A
CVM/WS
BRK/A
STI/WS/A
STI/WS/B
TRC/WS
WSO/B
TCB/WS
NMT^D/CL
HVT/A
CRD/A
CRD/B
GEF/B
FCE/B
FCE/A
LEN/B
VALE/P
HIG/WS
FPP/WS
MOG/B
MOG/A
GM/WS/C
GM/WS/B
GM/WS/A
HUB/A
HUB/B
CDE/WS
MDGN/WS
DYN/WS
OIBR/C
JW/A
JW/B
IGC/WS
DDF/WD
SEMG/WS
JPM/WS
WFC/WS
GRP/U
BIO/B
WY/WD
PBR/A
AKO/B
AKO/A
KODK/WS
MTB/WS
CBS/A
TI/A
NMT^E/CL
MKC/V
CIG/C
C/WS/B
C/WS/A
BAC/WS/B
BAC/WS/A
RDS/A
BWL/A
BIOA/WS
RDS/B
PNC/WS
VLY/WS
LNC/WS
HEI/A
KODK/WS/A
TAP/A
CMA/WS
NMT^F/CL
KMI/WS
EBR/B
BF/A
LGL/WS
REN/WS
AGM/A
STZ/B
COF/WS
BRK/B
NMT^C/CL
AIG/WS
PRIS/B
BRK/A
CRMD/WS
CVM/WS
GTN/A
STI/WS/A
STI/WS/B
TRC/WS
WSO/B
TCB/WS
NMT^D/CL
WBS/WS
BF/B
CRD/A
HVT/A
CRD/B
GEF/B
FCE/B
FCE/A
LEN/B
VALE/P
HIG/WS
FPP/WS
MOG/B
GM/WS/C
MOG/A
GM/WS/A
GM/WS/B
HUB/B
HUB/A
CDE/WS
MDGN/WS
DYN/WS
OIBR/C
JW/A
JW/B
WFC/WS
IGC/WS
DDF/WD
SEMG/WS
JPM/WS
GRP/U
BIO/B
PBR/A
WY/WD
KODK/WS
AKO/B
AKO/A
MTB/WS
CBS/A
TI/A
NMT^E/CL
MKC/V
CIG/C
C/WS/A
C/WS/B
BAC/WS/A
BAC/WS/B
RDS/A
BWL/A
RDS/B
BIOA/WS
WBS/WS
PNC/WS
VLY/WS
NMT^F/CL
LNC/WS
HEI/A
TAP/A
KODK/WS/A
CMA/WS
KMI/WS
REN/WS
EBR/B
BF/A
BF/B
LGL/WS
AGM/A
STZ/B
COF/WS
BRK/B
NMT^C/CL
AIG/WS
PRIS/B
CRMD/WS
GTN/A
BRK/A
CVM/WS
STI/WS/B
STI/WS/A
TRC/WS
WSO/B
TCB/WS
NMT^D/CL
HVT/A
CRD/B
CRD/A
GEF/B
FCE/A
FCE/B
LEN/B
HIG/WS
VALE/P
FPP/WS
MOG/B
MOG/A
GM/WS/C
GM/WS/A
GM/WS/B
HUB/A
HUB/B
CDE/WS
MDGN/WS
DYN/WS
OIBR/C
JW/A
JW/B
IGC/WS
WFC/WS
DDF/WD
SEMG/WS
JPM/WS
GRP/U
BIO/B
WY/WD
PBR/A
KODK/WS
AKO/A
AKO/B
MTB/WS
CBS/A
TI/A
NMT^E/CL
MKC/V
CIG/C
C/WS/A
C/WS/B
BAC/WS/B
BAC/WS/A
RDS/A
RDS/B
BWL/A
BIOA/WS
WBS/WS
PNC/WS
VLY/WS
NMT^F/CL
HEI/A
LNC/WS
KODK/WS/A
TAP/A
CMA/WS
KMI/WS
REN/WS
BF/A
EBR/B
LGL/WS
BF/B
AGM/A
STZ/B
COF/WS
BRK/B
NMT^C/CL
AIG/WS
PRIS/B
CRMD/WS
GTN/A
BRK/A
CVM/WS
STI/WS/B
STI/WS/A
TRC/WS
WSO/B
TCB/WS
NMT^D/CL
HVT/A
CRD/A
CRD/B
GEF/B
FCE/A
FCE/B
LEN/B
VALE/P
HIG/WS
FPP/WS
MOG/B
GM/WS/C
GM/WS/B
HUB/A
HUB/B
GM/WS/A
MDGN/WS
MOG/A
CDE/WS
DYN/WS
OIBR/C
JW/A
JW/B
IGC/WS
WFC/WS
DDF/WD
SEMG/WS
JPM/WS
GRP/U
BIO/B
WY/WD
PBR/A
KODK/WS
AKO/B
AKO/A
MTB/WS
CBS/A
TI/A
NMT^E/CL
MKC/V
CIG/C
C/WS/B
C/WS/A
BAC/WS/B
BAC/WS/A
RDS/A
RDS/B
BWL/A
BIOA/WS
WBS/WS
PNC/WS
VLY/WS
NMT^F/CL
HEI/A
LNC/WS
KODK/WS/A
CMA/WS
TAP/A
KMI/WS
REN/WS
EBR/B
BF/A
BF/B
LGL/WS
AGM/A
STZ/B
BRK/B
COF/WS
NMT^C/CL
AIG/WS
PRIS/B
CRMD/WS
GTN/A
BRK/A
CVM/WS
STI/WS/A
STI/WS/B
TRC/WS
WSO/B
TCB/WS
NMT^D/CL
HVT/A
CRD/A
CRD/B
GEF/B
FCE/B
FCE/A
LEN/B
VALE/P
HIG/WS
FPP/WS
MOG/B
MOG/A
GM/WS/B
GM/WS/A
GM/WS/C
HUB/A
HUB/B
CDE/WS
MDGN/WS
DYN/WS
OIBR/C
JW/B
JW/A
IGC/WS
DDF/WD
WFC/WS
SEMG/WS
JPM/WS
GRP/U
BIO/B
WY/WD
PBR/A
KODK/WS
AKO/B
AKO/A
MTB/WS
CBS/A
TI/A
NMT^E/CL
MKC/V
CIG/C
C/WS/B
C/WS/A
BAC/WS/A
BAC/WS/B
RDS/B
BWL/A
RDS/A
BIOA/WS
WBS/WS
PNC/WS
VLY/WS
NMT^F/CL
LNC/WS
HEI/A
TAP/A
KODK/WS/A
CMA/WS
KMI/WS
REN/WS
BF/A
EBR/B
BF/B
LGL/WS
STZ/B
COF/WS
BRK/B
AGM/A
AIG/WS
PRIS/B
NMT^C/CL
CRMD/WS
GTN/A
BRK/A
CVM/WS
STI/WS/B
STI/WS/A
TRC/WS
WSO/B
TCB/WS
NMT^D/CL
HVT/A
CRD/A
CRD/B
GEF/B
LEN/B
FCE/A
FCE/B
VALE/P
HIG/WS
FPP/WS
MOG/B
MOG/A
GM/WS/C
GM/WS/A
GM/WS/B
HUB/A
HUB/B
CDE/WS
MDGN/WS
DYN/WS
OIBR/C
JW/A
JW/B
IGC/WS
DDF/WD
WFC/WS
SEMG/WS
JPM/WS
GRP/U
BIO/B
WY/WD
PBR/A
AKO/B
KODK/WS
AKO/A
MTB/WS
CBS/A
TI/A
NMT^E/CL
MKC/V
CIG/C
C/WS/B
C/WS/A
BAC/WS/B
BAC/WS/A
BWL/A
RDS/A
RDS/B
BIOA/WS
WBS/WS
PNC/WS
VLY/WS
NMT^F/CL
HEI/A
LNC/WS
TAP/A
KODK/WS/A
KMI/WS
CMA/WS
REN/WS
EBR/B
BF/B
BF/A
LGL/WS
STZ/B
COF/WS
NMT^C/CL
AIG/WS
PRIS/B
BRK/B
CRMD/WS
GTN/A
BRK/A
CVM/WS
STI/WS/A
STI/WS/B
TRC/WS
WSO/B
TCB/WS
AGM/A
NMT^D/CL
CRD/A
CRD/B
HVT/A
LEN/B
FCE/B
FCE/A
VALE/P
HIG/WS
MOG/A
FPP/WS
GM/WS/C
GM/WS/A
HUB/A
MDGN/WS
DYN/WS
JW/B
IGC/WS
WFC/WS
JPM/WS
GRP/U
BIO/B
PBR/A
AKO/B
AKO/A
KODK/WS
CBS/A
TI/A
C/WS/A
C/WS/B
BAC/WS/A
BAC/WS/B
RDS/B
RDS/A
BWL/A
WBS/WS
VLY/WS
PNC/WS
NMT^F/CL
LNC/WS
HEI/A
TAP/A
CMA/WS
REN/WS
BF/B
EBR/B
LGL/WS
BF/A
STZ/B
COF/WS
NMT^C/CL
AIG/WS
PRIS/B
CRMD/WS
GTN/A
BRK/A
GM/WS/B
DDF/WD
NMT^E/CL
MKC/V
STI/WS/B
STI/WS/A
TRC/WS
WSO/B
TCB/WS
NMT^D/CL
CVM/WS
HUB/B
CDE/WS
OIBR/C
GEF/B
MOG/B
BIOA/WS
JW/A
SEMG/WS
WY/WD
MTB/WS
CIG/C
KMI/WS
AGM/A
KODK/WS/A
BRK/B
HVT/A
CRD/B
FCE/B
GEF/B
LEN/B
VALE/P
HIG/WS
FPP/WS
HUB/A
HUB/B
OIBR/C
JW/B
IGC/WS
DDF/WD
CRD/A
WFC/WS
CDE/WS
GM/WS/C
GRP/U
BIO/B
PBR/A
WY/WD
KODK/WS
MOG/B
DYN/WS
MDGN/WS
AKO/B
GM/WS/A
MTB/WS
TI/A
NMT^E/CL
GM/WS/B
JW/A
MKC/V
CIG/C
JPM/WS
C/WS/A
BAC/WS/B
MOG/A
C/WS/B
BWL/A
BIOA/WS
WBS/WS
NMT^F/CL
LNC/WS
HEI/A
KMI/WS
REN/WS
EBR/B
BF/B
LGL/WS
STZ/B
COF/WS
NMT^C/CL
PRIS/B
CVM/WS
STI/WS/A
STI/WS/B
AGM/A
TRC/WS
WSO/B
TCB/WS
NMT^D/CL
AKO/A
KODK/WS/A
RDS/A
GTN/A
BRK/A
SEMG/WS
CBS/A
CMA/WS
AIG/WS
CRMD/WS
PNC/WS
TAP/A
FCE/A
RDS/B
BF/A
BAC/WS/A
BRK/B
VLY/WS
CRD/B
HVT/A
CRD/A
GEF/B
FCE/B
FCE/A
LEN/B
VALE/P
HIG/WS
FPP/WS
MOG/A
MOG/B
GM/WS/C
GM/WS/B
HUB/A
GM/WS/A
HUB/B
CDE/WS
DYN/WS
OIBR/C
JW/A
JW/B
MDGN/WS
IGC/WS
WFC/WS
DDF/WD
SEMG/WS
JPM/WS
GRP/U
WY/WD
BIO/B
PBR/A
KODK/WS
AKO/B
AKO/A
MTB/WS
CBS/A
TI/A
CIG/C
NMT^E/CL
C/WS/A
C/WS/B
MKC/V
BAC/WS/B
BAC/WS/A
RDS/A
RDS/B
BWL/A
BIOA/WS
WBS/WS
PNC/WS
VLY/WS
NMT^F/CL
LNC/WS
HEI/A
TAP/A
KODK/WS/A
CMA/WS
KMI/WS
REN/WS
EBR/B
BF/B
BF/A
LGL/WS
STZ/B
AGM/A
COF/WS
BRK/B
NMT^C/CL
AIG/WS
PRIS/B
CRMD/WS
GTN/A
BRK/A
CVM/WS
STI/WS/A
STI/WS/B
TRC/WS
WSO/B
TCB/WS
NMT^D/CL
HVT/A
CRD/A
CRD/B
GEF/B
FCE/B
FCE/A
LEN/B
VALE/P
HIG/WS
FPP/WS
MOG/B
MOG/A
GM/WS/C
GM/WS/B
GM/WS/A
HUB/A
HUB/B
CDE/WS
MDGN/WS
DYN/WS
OIBR/C
JW/B
JW/A
IGC/WS
WFC/WS
DDF/WD
SEMG/WS
JPM/WS
GRP/U
BIO/B
WY/WD
PBR/A
KODK/WS
AKO/B
AKO/A
MTB/WS
CBS/A
TI/A
NMT^E/CL
MKC/V
CIG/C
C/WS/B
C/WS/A
BAC/WS/A
BAC/WS/B
RDS/A
RDS/B
BWL/A
BIOA/WS
WBS/WS
PNC/WS
VLY/WS
NMT^F/CL
LNC/WS
HEI/A
TAP/A
KODK/WS/A
CMA/WS
KMI/WS
REN/WS
BF/A
BF/B
LGL/WS
EBR/B
AGM/A
COF/WS
STZ/B
BRK/B
NMT^C/CL
AIG/WS
PRIS/B
GTN/A
CRMD/WS
BRK/A
CVM/WS
STI/WS/A
STI/WS/B
TRC/WS
WSO/B
TCB/WS
NMT^D/CL
CRD/A
CRD/B
GEF/B
FCE/A
FCE/B
LEN/B
HVT/A
VALE/P
HIG/WS
FPP/WS
MOG/A
MOG/B
GM/WS/C
GM/WS/A
GM/WS/B
HUB/A
HUB/B
CDE/WS
MDGN/WS
DYN/WS
OIBR/C
JW/A
JW/B
WFC/WS
IGC/WS
DDF/WD
SEMG/WS
JPM/WS
GRP/U
BIO/B
WY/WD
PBR/A
AKO/B
AKO/A
KODK/WS
MTB/WS
CBS/A
TI/A
NMT^E/CL
MKC/V
CIG/C
C/WS/A
C/WS/B
BAC/WS/B
BAC/WS/A
RDS/A
RDS/B
BIOA/WS
BWL/A
WBS/WS
PNC/WS
VLY/WS
NMT^F/CL
LNC/WS
HEI/A
KODK/WS/A
TAP/A
CMA/WS
KMI/WS
EBR/B
REN/WS
BF/A
BF/B
LGL/WS
STZ/B
AGM/A
BRK/B
NMT^C/CL
AIG/WS
PRIS/B
GTN/A
CRMD/WS
BRK/A
CVM/WS
STI/WS/A
STI/WS/B
COF/WS
TRC/WS
WSO/B
TCB/WS
NMT^D/CL
CRD/A
CRD/B
GEF/B
HVT/A
FCE/B
FCE/A
LEN/B
VALE/P
HIG/WS
FPP/WS
MOG/A
MOG/B
GM/WS/C
GM/WS/A
GM/WS/B
HUB/A
HUB/B
CDE/WS
MDGN/WS
DYN/WS
OIBR/C
JW/A
JW/B
IGC/WS
WFC/WS
DDF/WD
SEMG/WS
JPM/WS
GRP/U
BIO/B
WY/WD
PBR/A
KODK/WS
AKO/A
AKO/B
MTB/WS
CBS/A
TI/A
NMT^E/CL
MKC/V
CIG/C
C/WS/B
C/WS/A
BAC/WS/B
BAC/WS/A
RDS/A
RDS/B
BWL/A
BIOA/WS
WBS/WS
PNC/WS
VLY/WS
NMT^F/CL
LNC/WS
HEI/A
TAP/A
KODK/WS/A
CMA/WS
KMI/WS
REN/WS
EBR/B
BF/A
BF/B
LGL/WS
AGM/A
STZ/B
COF/WS
BRK/B
NMT^C/CL
AIG/WS
PRIS/B
CRMD/WS
GTN/A
BRK/A
CVM/WS
STI/WS/B
STI/WS/A
TRC/WS
WSO/B
TCB/WS
NMT^D/CL
CRD/B
HVT/A
CRD/A
GEF/B
FCE/B
FCE/A
LEN/B
VALE/P
HIG/WS
FPP/WS
MOG/B
MOG/A
GM/WS/B
GM/WS/C
GM/WS/A
HUB/B
HUB/A
CDE/WS
MDGN/WS
DYN/WS
OIBR/C
JW/A
JW/B
WFC/WS
IGC/WS
DDF/WD
SEMG/WS
JPM/WS
GRP/U
BIO/B
WY/WD
PBR/A
AKO/B
KODK/WS
AKO/A
CBS/A
TI/A
NMT^E/CL
MKC/V
CIG/C
C/WS/B
C/WS/A
BAC/WS/B
BAC/WS/A
BWL/A
RDS/A
RDS/B
BIOA/WS
WBS/WS
VLY/WS
PNC/WS
NMT^F/CL
LNC/WS
HEI/A
TAP/A
KODK/WS/A
CMA/WS
KMI/WS
MTB/WS
REN/WS
EBR/B
BF/B
BF/A
LGL/WS
AGM/A
STZ/B
COF/WS
BRK/B
NMT^C/CL
AIG/WS
PRIS/B
GTN/A
BRK/A
CRMD/WS
CVM/WS
STI/WS/B
STI/WS/A
TRC/WS
WSO/B
TCB/WS
NMT^D/CL
HVT/A
CRD/B
GEF/B
CRD/A
FCE/B
FCE/A
LEN/B
VALE/P
HIG/WS
FPP/WS
MOG/B
MOG/A
GM/WS/C
GM/WS/A
GM/WS/B
HUB/A
HUB/B
CDE/WS
MDGN/WS
DYN/WS
OIBR/C
JW/A
JW/B
IGC/WS
DDF/WD
WFC/WS
SEMG/WS
JPM/WS
GRP/U
BIO/B
WY/WD
PBR/A
KODK/WS
AKO/A
AKO/B
MTB/WS
CBS/A
TI/A
NMT^E/CL
MKC/V
CIG/C
C/WS/B
C/WS/A
RDS/B
BAC/WS/A
BWL/A
RDS/A
BAC/WS/B
WBS/WS
PNC/WS
VLY/WS
LNC/WS
TAP/A
HEI/A
BIOA/WS
KMI/WS
